tx_price,beds,baths,sqft,lot_size,basement,restaurants,groceries,nightlife,cafes,shopping,arts_entertainment,beauty_spas,active_life,median_age,married,college_grad,property_tax,insurance,median_school,num_schools,two_and_two,during_recession,property_age,school_score,exterior_walls_Brick,exterior_walls_Brick veneer,exterior_walls_Combination,exterior_walls_Metal,exterior_walls_Missing,exterior_walls_Other,exterior_walls_Siding (Alum/Vinyl),exterior_walls_Wood,roof_Asphalt,roof_Composition Shingle,roof_Missing,roof_Other,roof_Shake Shingle,property_type_Apartment / Condo / Townhouse,property_type_Single-Family
289000,4,3,4128,13068,1.0,9,1,0,2,4,0,5,6,44.0,94.0,66.0,598.0,182.0,7.0,3.0,0,0,0,-4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
421965,4,3,4128,9583,1.0,0,0,0,0,4,0,0,2,32.0,96.0,70.0,582.0,150.0,8.0,3.0,0,0,0,-5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
416200,4,3,4140,12196,1.0,39,3,2,8,37,2,51,22,42.0,80.0,78.0,817.0,249.0,9.0,3.0,0,0,22,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
611400,4,3,4141,14810,1.0,8,0,2,2,11,1,16,3,32.0,91.0,65.0,512.0,156.0,7.0,3.0,0,0,20,-4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
704165,4,3,4173,9539,1.0,2,0,0,0,0,0,3,4,40.0,83.0,52.0,492.0,139.0,8.0,1.0,0,0,0,-7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
336500,4,3,4181,13068,1.0,0,0,0,0,0,0,0,1,42.0,90.0,74.0,549.0,167.0,7.0,3.0,0,0,11,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
649069,4,3,4186,8276,1.0,3,0,0,0,5,3,3,3,37.0,89.0,70.0,625.0,161.0,9.0,3.0,0,0,0,-6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
488512,4,3,4245,36154,1.0,9,1,1,1,22,0,4,2,49.0,94.0,70.0,769.0,234.0,8.0,1.0,0,0,0,-7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
296790,4,3,4287,10018,1.0,4,0,0,0,5,0,2,3,32.0,96.0,70.0,630.0,162.0,8.0,3.0,0,0,1,-5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
362500,4,3,4293,153331,1.0,0,0,0,0,0,0,0,1,36.0,81.0,49.0,519.0,147.0,7.0,3.0,0,0,14,-4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
292605,4,3,4300,10484,1.0,2,0,0,0,2,0,2,1,31.0,82.0,65.0,436.0,123.0,8.0,2.0,0,0,1,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
412250,4,3,4304,6851,1.0,23,2,1,4,20,2,16,8,32.0,78.0,57.0,414.0,117.0,6.0,3.0,0,0,13,-3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
800000,4,3,4310,20037,1.0,11,1,1,3,8,0,5,8,48.0,79.0,90.0,1053.0,321.0,10.0,3.0,0,0,38,-7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
560000,4,3,4341,57063,1.0,0,0,0,0,0,0,0,0,51.0,89.0,65.0,462.0,131.0,8.0,3.0,0,1,29,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
390000,4,3,4355,20037,1.0,1,0,0,0,0,0,0,0,47.0,92.0,84.0,737.0,224.0,9.0,3.0,0,0,12,-6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
558000,4,3,4376,15245,1.0,40,6,3,4,38,6,31,22,48.0,80.0,97.0,1008.0,350.0,9.0,3.0,0,0,61,-6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
719740,4,3,4377,9678,1.0,17,1,3,0,5,1,7,3,41.0,85.0,45.0,545.0,166.0,8.0,3.0,0,0,17,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
411430,4,3,4412,10454,1.0,7,2,1,1,5,0,3,8,36.0,90.0,71.0,703.0,181.0,6.0,3.0,0,0,0,-3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
330000,4,3,4420,50529,1.0,2,1,0,0,1,0,5,3,39.0,83.0,55.0,484.0,137.0,5.0,2.0,0,0,0,-3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
439000,4,3,4501,7840,1.0,8,2,0,1,4,0,6,2,32.0,73.0,40.0,440.0,124.0,5.5,2.0,0,0,3,-3.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
303000,4,3,4544,47916,1.0,0,0,0,0,1,0,0,0,51.0,84.0,59.0,510.0,144.0,7.0,3.0,0,0,0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
310000,4,3,4544,11761,1.0,0,0,0,0,1,0,0,3,42.0,84.0,58.0,431.0,122.0,5.5,2.0,0,0,10,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
390000,4,3,4600,13068,1.0,6,1,1,0,19,1,4,8,39.0,80.0,44.0,975.0,297.0,7.0,2.0,0,0,52,-5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
375050,4,3,4662,13939,1.0,0,0,0,0,3,2,0,1,49.0,79.0,70.0,635.0,193.0,3.0,3.0,0,0,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
569990,4,3,4679,21780,1.0,2,0,1,0,2,0,4,3,33.0,89.0,60.0,616.0,174.0,8.5,2.0,0,1,0,-6.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
480729,4,3,4774,12632,1.0,7,1,1,0,5,0,4,3,36.0,90.0,65.0,506.0,143.0,8.0,3.0,0,0,0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
305000,4,3,4839,16988,1.0,27,2,3,3,9,1,19,7,30.0,95.0,74.0,679.0,175.0,8.0,3.0,0,0,6,-5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
450845,4,3,4924,10881,1.0,0,0,0,0,0,0,1,3,42.0,84.0,58.0,492.0,139.0,5.5,2.0,0,0,0,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
719000,4,3,4993,8276,1.0,11,1,3,1,14,3,7,7,33.0,100.0,83.0,693.0,178.0,8.0,3.0,0,0,0,-5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
635000,4,3,5032,8276,1.0,11,2,0,1,3,0,9,8,33.0,90.0,78.0,713.0,183.0,8.0,2.0,0,1,5,-6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
372500,4,3,5070,343252,1.0,0,0,0,0,1,0,0,0,43.0,87.0,66.0,807.0,246.0,8.0,1.0,0,0,21,-7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
425000,4,3,5122,12632,1.0,20,2,1,1,18,2,13,5,29.0,81.0,41.0,483.0,137.0,9.0,1.0,0,0,0,-8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
701101,4,3,5535,11325,1.0,103,12,6,14,90,2,27,18,42.0,81.0,76.0,721.0,219.0,4.0,3.0,0,1,10,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
488230,4,3,6346,11761,1.0,19,4,1,3,15,1,18,8,37.0,97.0,79.0,922.0,281.0,8.0,3.0,0,0,0,-5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
435000,4,4,1428,1785,1.0,70,3,8,9,47,5,71,28,45.0,46.0,69.0,315.0,109.0,7.0,3.0,0,0,36,-4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
230000,4,4,1582,1793,1.0,10,1,0,2,3,0,5,5,44.0,94.0,66.0,368.0,112.0,7.0,3.0,0,0,9,-4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
420000,4,4,1838,7148,1.0,36,2,1,4,54,1,60,13,53.0,87.0,95.0,532.0,162.0,9.0,3.0,0,0,20,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
620000,4,4,1968,217800,1.0,0,1,0,0,0,0,0,0,42.0,94.0,64.0,553.0,168.0,8.0,1.0,0,0,28,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
220000,4,4,2040,2570,1.0,2,1,0,1,2,1,3,7,35.0,77.0,67.0,250.0,71.0,8.0,3.0,0,0,22,-5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
724000,4,4,2072,2435,1.0,183,8,31,32,282,31,172,77,42.0,61.0,86.0,661.0,219.0,2.0,3.0,0,0,103,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
379000,4,4,2105,2300,1.0,0,0,0,0,3,0,1,1,41.0,69.0,77.0,397.0,121.0,9.0,3.0,0,0,19,-6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
746559,4,4,2126,1856,1.0,97,7,14,20,237,4,91,27,40.0,72.0,86.0,721.0,219.0,8.0,3.0,0,0,0,-5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
570000,4,4,2148,2334,1.0,25,1,0,3,21,2,14,18,43.0,61.0,86.0,561.0,171.0,6.0,3.0,0,0,31,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
409000,4,4,2157,2545,1.0,21,2,1,3,14,2,14,8,44.0,80.0,64.0,422.0,128.0,5.0,3.0,0,1,19,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
575000,4,4,2300,8025,1.0,12,0,2,1,18,0,4,7,42.0,80.0,63.0,475.0,144.0,6.0,2.0,0,1,32,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
585000,4,4,2321,11325,1.0,19,2,2,1,19,0,12,8,43.0,95.0,77.0,561.0,171.0,8.0,2.0,0,0,23,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
530000,4,4,2408,12196,1.0,6,3,0,1,13,1,4,5,43.0,82.0,76.0,463.0,141.0,8.0,3.0,0,1,48,-5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
495000,4,4,2448,2443,1.0,27,3,1,3,13,1,19,7,34.0,71.0,58.0,463.0,141.0,6.0,2.0,0,0,6,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
560000,4,4,2548,3485,1.0,12,1,1,1,10,0,14,4,34.0,67.0,61.0,446.0,115.0,7.5,2.0,0,0,2,-5.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
415000,4,4,2649,13068,1.0,6,0,1,0,8,3,0,2,32.0,88.0,45.0,387.0,109.0,5.0,3.0,0,0,1,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
594000,4,4,2861,31363,1.0,25,5,1,4,19,2,15,10,42.0,55.0,72.0,696.0,212.0,7.0,3.0,0,0,43,-4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
404755,4,4,2900,8633,1.0,28,1,4,3,31,0,7,3,38.0,95.0,64.0,590.0,179.0,7.0,3.0,0,0,0,-4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
365000,4,4,3155,20037,1.0,16,0,2,1,16,0,7,4,36.0,77.0,54.0,733.0,223.0,4.0,3.0,0,0,32,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
438111,4,4,3188,6098,1.0,43,7,2,1,30,5,29,36,44.0,72.0,42.0,567.0,146.0,3.0,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
334000,4,4,3272,9140,1.0,1,0,2,0,1,1,0,3,40.0,99.0,77.0,532.0,162.0,8.0,3.0,0,0,10,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
761500,4,4,3280,7309,1.0,63,7,9,9,38,12,33,48,45.0,80.0,75.0,654.0,217.0,4.0,3.0,0,0,71,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
394000,4,4,3298,9108,1.0,14,1,0,1,16,0,8,5,32.0,94.0,62.0,484.0,137.0,8.0,1.0,0,1,7,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
675000,4,4,3315,4347,1.0,45,7,2,4,39,4,25,18,39.0,62.0,81.0,671.0,204.0,5.0,3.0,0,0,5,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
240800,4,4,3329,13068,1.0,34,5,3,3,38,2,35,8,38.0,78.0,51.0,591.0,152.0,6.0,3.0,0,0,1,-3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
307000,4,4,3390,5201,1.0,16,4,0,3,14,1,13,7,30.0,88.0,34.0,451.0,109.0,4.0,3.0,0,0,1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
522802,4,4,3535,10018,1.0,36,7,2,0,29,5,27,32,44.0,72.0,42.0,616.0,158.0,3.0,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
545500,4,4,3605,33541,1.0,18,4,0,3,15,0,18,7,45.0,84.0,81.0,1135.0,346.0,8.0,3.0,0,0,52,-5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
465000,4,4,3691,8712,1.0,0,0,0,0,0,0,2,1,37.0,74.0,84.0,616.0,158.0,8.0,3.0,0,1,0,-5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
385000,4,4,3737,12632,1.0,2,1,1,0,6,1,4,1,35.0,85.0,39.0,423.0,119.0,7.0,3.0,0,1,4,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
442930,4,4,3742,9040,1.0,89,4,11,18,231,4,87,26,41.0,88.0,81.0,860.0,262.0,8.0,3.0,0,0,0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
550000,4,4,3750,13503,1.0,55,8,8,8,81,10,55,18,45.0,82.0,80.0,811.0,247.0,9.0,3.0,0,0,42,-6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
407000,4,4,3810,21780,1.0,22,4,0,1,9,3,6,2,47.0,87.0,67.0,770.0,234.0,3.0,3.0,0,1,59,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
372400,4,4,3835,32670,1.0,1,0,0,0,1,0,0,0,42.0,89.0,83.0,799.0,243.0,9.0,3.0,0,0,16,-6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
678000,4,4,3868,11761,1.0,1,0,0,0,1,0,1,1,43.0,95.0,77.0,573.0,174.0,8.0,2.0,0,1,35,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
404816,4,4,3902,10232,1.0,0,0,0,0,1,0,1,2,42.0,84.0,58.0,423.0,119.0,5.5,2.0,0,1,0,-3.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
255000,4,4,4001,10890,1.0,30,3,1,2,16,2,17,35,30.0,82.0,62.0,580.0,149.0,7.0,3.0,0,0,3,-4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
795000,4,4,4016,9870,1.0,9,0,2,2,7,1,16,3,32.0,91.0,65.0,676.0,206.0,8.0,3.0,0,0,1,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
585000,4,4,4017,5793,1.0,2,0,1,0,2,0,4,4,33.0,89.0,60.0,489.0,138.0,8.5,2.0,0,0,1,-6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
450000,4,4,4048,6098,1.0,32,4,4,7,54,0,33,7,64.0,46.0,59.0,458.0,129.0,7.0,3.0,0,1,11,-4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
740000,4,4,4050,5501,1.0,47,8,3,3,40,5,31,18,44.0,71.0,63.0,664.0,202.0,6.0,3.0,0,1,3,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
705000,4,4,4072,8276,1.0,7,2,1,1,4,0,3,6,36.0,90.0,71.0,708.0,182.0,6.0,3.0,0,0,15,-3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
299900,4,4,4077,6969,1.0,14,1,1,2,8,2,15,13,36.0,88.0,65.0,600.0,154.0,8.0,3.0,0,0,2,-5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
356400,4,4,4165,10044,1.0,32,4,4,7,54,0,33,7,64.0,46.0,59.0,467.0,132.0,7.0,3.0,0,0,0,-4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
499977,4,4,4216,10454,1.0,2,0,1,0,3,0,3,1,36.0,93.0,37.0,462.0,131.0,9.0,1.0,0,0,0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
650000,4,4,4273,13068,1.0,0,0,0,0,0,0,0,1,42.0,90.0,74.0,556.0,169.0,7.0,3.0,0,0,17,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
636005,4,4,4305,9679,1.0,40,6,4,3,40,3,12,20,41.0,80.0,71.0,717.0,218.0,5.0,3.0,0,0,0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
417925,4,4,4398,5858,1.0,60,3,6,5,45,5,67,23,51.0,88.0,71.0,631.0,219.0,7.0,3.0,0,0,0,-4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
310000,4,4,4414,13068,1.0,2,0,0,0,5,0,0,4,44.0,94.0,66.0,614.0,187.0,7.0,3.0,0,0,9,-4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
343912,4,4,4418,8642,1.0,5,1,1,0,5,0,6,6,69.0,47.0,53.0,475.0,134.0,8.0,3.0,0,0,0,-5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
689900,4,4,4454,8367,1.0,7,0,2,1,5,1,5,2,34.0,73.0,73.0,541.0,165.0,8.0,3.0,0,0,17,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
540000,4,4,4472,15245,1.0,20,4,2,8,33,2,40,19,37.0,80.0,86.0,901.0,275.0,9.0,3.0,0,0,40,-6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
579480,4,4,4484,27442,1.0,0,0,0,0,1,1,1,2,36.0,69.0,51.0,438.0,124.0,6.0,3.0,0,0,0,-3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
690000,4,4,4512,10357,1.0,21,4,1,5,15,1,18,10,37.0,97.0,79.0,974.0,297.0,8.0,3.0,0,0,8,-5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
507500,4,4,4515,20037,1.0,0,0,0,0,0,0,0,2,45.0,84.0,81.0,901.0,275.0,9.0,3.0,0,0,3,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
397995,4,4,4613,11325,1.0,4,1,0,0,1,0,5,5,29.0,88.0,73.0,519.0,147.0,8.0,1.0,0,0,0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
575000,4,4,4630,25264,1.0,15,1,1,1,24,1,9,4,45.0,89.0,61.0,672.0,204.0,7.0,1.0,0,0,21,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
443105,4,4,4722,9147,1.0,1,0,0,0,9,3,4,2,41.0,86.0,79.0,654.0,168.0,9.0,3.0,0,0,0,-6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
600000,4,4,4729,5135,1.0,31,1,4,5,33,0,10,3,36.0,61.0,64.0,557.0,169.0,7.0,3.0,0,1,9,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
420000,4,4,4729,8555,1.0,20,2,1,1,18,0,12,5,33.0,73.0,45.0,466.0,132.0,8.5,2.0,0,0,3,-6.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
461155,4,4,4781,12632,1.0,9,1,0,0,6,2,4,3,32.0,94.0,62.0,483.0,137.0,8.0,1.0,0,0,0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
690000,4,4,4815,10890,1.0,6,1,1,1,3,2,5,3,40.0,88.0,65.0,555.0,157.0,7.5,2.0,0,1,3,-5.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
525000,4,4,4868,13939,1.0,0,0,0,0,5,0,0,2,47.0,89.0,66.0,682.0,208.0,7.0,3.0,0,0,12,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
713250,4,4,4910,8276,1.0,7,1,1,1,10,0,7,7,34.0,93.0,72.0,654.0,168.0,8.5,2.0,0,0,0,-6.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
470000,4,4,4975,8193,1.0,18,3,1,3,18,0,14,9,33.0,90.0,39.0,483.0,137.0,6.0,3.0,0,0,1,-3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
710000,4,4,5117,11761,1.0,0,0,0,0,3,1,0,3,45.0,92.0,84.0,737.0,190.0,6.0,3.0,0,0,9,-3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
757000,4,4,5141,8712,1.0,7,2,1,1,5,0,3,7,36.0,90.0,71.0,751.0,193.0,6.0,3.0,0,1,8,-3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
540000,4,4,5172,9571,1.0,1,0,2,0,2,1,0,3,40.0,99.0,77.0,643.0,196.0,8.0,3.0,0,0,0,-5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
479220,4,4,5241,31798,1.0,9,1,1,1,12,1,3,6,49.0,82.0,68.0,892.0,272.0,8.0,2.0,0,0,0,-6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
